onset	duration	trial_type	response_time	sample	value
3.6155000000	0.0002000000	stimulus	n/a	36155.0000000000	Median - Stimulation
4.0151000000	0.0002000000	stimulus	n/a	40151.0000000000	Tibial - Stimulation
4.4155000000	0.0002000000	stimulus	n/a	44155.0000000000	Median - Stimulation
4.8033000000	0.0002000000	stimulus	n/a	48033.0000000000	Tibial - Stimulation
5.1868000000	0.0002000000	stimulus	n/a	51868.0000000000	Median - Stimulation
5.6063000000	0.0002000000	stimulus	n/a	56063.0000000000	Tibial - Stimulation
5.9961000000	0.0002000000	stimulus	n/a	59961.0000000000	Median - Stimulation
6.3983000000	0.0002000000	stimulus	n/a	63983.0000000000	Tibial - Stimulation
6.7525000000	0.0002000000	stimulus	n/a	67525.0000000000	Median - Stimulation
7.1653000000	0.0002000000	stimulus	n/a	71653.0000000000	Tibial - Stimulation
7.5458000000	0.0002000000	stimulus	n/a	75458.0000000000	Median - Stimulation
7.9433000000	0.0002000000	stimulus	n/a	79433.0000000000	Tibial - Stimulation
8.2835000000	0.0002000000	stimulus	n/a	82835.0000000000	Median - Stimulation
8.7031000000	0.0002000000	stimulus	n/a	87031.0000000000	Tibial - Stimulation
9.0703000000	0.0002000000	stimulus	n/a	90703.0000000000	Median - Stimulation
9.4585000000	0.0002000000	stimulus	n/a	94585.0000000000	Tibial - Stimulation
9.8790000000	0.0002000000	stimulus	n/a	98790.0000000000	Median - Stimulation
10.2821000000	0.0002000000	stimulus	n/a	102821.0000000000	Tibial - Stimulation
10.6410000000	0.0002000000	stimulus	n/a	106410.0000000000	Median - Stimulation
10.9985000000	0.0002000000	stimulus	n/a	109985.0000000000	Tibial - Stimulation
11.3491000000	0.0002000000	stimulus	n/a	113491.0000000000	Median - Stimulation
11.7657000000	0.0002000000	stimulus	n/a	117657.0000000000	Tibial - Stimulation
12.1721000000	0.0002000000	stimulus	n/a	121721.0000000000	Median - Stimulation
12.5260000000	0.0002000000	stimulus	n/a	125260.0000000000	Tibial - Stimulation
12.9552000000	0.0002000000	stimulus	n/a	129552.0000000000	Median - Stimulation
13.2986000000	0.0002000000	stimulus	n/a	132986.0000000000	Tibial - Stimulation
13.6571000000	0.0002000000	stimulus	n/a	136571.0000000000	Median - Stimulation
14.0732000000	0.0002000000	stimulus	n/a	140732.0000000000	Tibial - Stimulation
14.4574000000	0.0002000000	stimulus	n/a	144574.0000000000	Median - Stimulation
14.8823000000	0.0002000000	stimulus	n/a	148823.0000000000	Tibial - Stimulation
15.2455000000	0.0002000000	stimulus	n/a	152455.0000000000	Median - Stimulation
15.6479000000	0.0002000000	stimulus	n/a	156479.0000000000	Tibial - Stimulation
16.0317000000	0.0002000000	stimulus	n/a	160317.0000000000	Median - Stimulation
16.4089000000	0.0002000000	stimulus	n/a	164089.0000000000	Tibial - Stimulation
16.7480000000	0.0002000000	stimulus	n/a	167480.0000000000	Median - Stimulation
17.1325000000	0.0002000000	stimulus	n/a	171325.0000000000	Tibial - Stimulation
17.5333000000	0.0002000000	stimulus	n/a	175333.0000000000	Median - Stimulation
17.9358000000	0.0002000000	stimulus	n/a	179358.0000000000	Tibial - Stimulation
18.3432000000	0.0002000000	stimulus	n/a	183432.0000000000	Median - Stimulation
18.7163000000	0.0002000000	stimulus	n/a	187163.0000000000	Tibial - Stimulation
19.1485000000	0.0002000000	stimulus	n/a	191485.0000000000	Median - Stimulation
19.5234000000	0.0002000000	stimulus	n/a	195234.0000000000	Tibial - Stimulation
19.9019000000	0.0002000000	stimulus	n/a	199019.0000000000	Median - Stimulation
20.3131000000	0.0002000000	stimulus	n/a	203131.0000000000	Tibial - Stimulation
20.7079000000	0.0002000000	stimulus	n/a	207079.0000000000	Median - Stimulation
21.1232000000	0.0002000000	stimulus	n/a	211232.0000000000	Tibial - Stimulation
21.4836000000	0.0002000000	stimulus	n/a	214836.0000000000	Median - Stimulation
21.8657000000	0.0002000000	stimulus	n/a	218657.0000000000	Tibial - Stimulation
22.2939000000	0.0002000000	stimulus	n/a	222939.0000000000	Median - Stimulation
22.6417000000	0.0002000000	stimulus	n/a	226417.0000000000	Tibial - Stimulation
23.0382000000	0.0002000000	stimulus	n/a	230382.0000000000	Median - Stimulation
23.4296000000	0.0002000000	stimulus	n/a	234296.0000000000	Tibial - Stimulation
23.7691000000	0.0002000000	stimulus	n/a	237691.0000000000	Median - Stimulation
24.1813000000	0.0002000000	stimulus	n/a	241813.0000000000	Tibial - Stimulation
24.5212000000	0.0002000000	stimulus	n/a	245212.0000000000	Median - Stimulation
24.9393000000	0.0002000000	stimulus	n/a	249393.0000000000	Tibial - Stimulation
25.2737000000	0.0002000000	stimulus	n/a	252737.0000000000	Median - Stimulation
25.7087000000	0.0002000000	stimulus	n/a	257087.0000000000	Tibial - Stimulation
26.1182000000	0.0002000000	stimulus	n/a	261182.0000000000	Median - Stimulation
26.5381000000	0.0002000000	stimulus	n/a	265381.0000000000	Tibial - Stimulation
26.8996000000	0.0002000000	stimulus	n/a	268996.0000000000	Median - Stimulation
27.2687000000	0.0002000000	stimulus	n/a	272687.0000000000	Tibial - Stimulation
27.6826000000	0.0002000000	stimulus	n/a	276826.0000000000	Median - Stimulation
28.0680000000	0.0002000000	stimulus	n/a	280680.0000000000	Tibial - Stimulation
28.4024000000	0.0002000000	stimulus	n/a	284024.0000000000	Median - Stimulation
28.7446000000	0.0002000000	stimulus	n/a	287446.0000000000	Tibial - Stimulation
29.1687000000	0.0002000000	stimulus	n/a	291687.0000000000	Median - Stimulation
29.5656000000	0.0002000000	stimulus	n/a	295656.0000000000	Tibial - Stimulation
30.0018000000	0.0002000000	stimulus	n/a	300018.0000000000	Median - Stimulation
30.4081000000	0.0002000000	stimulus	n/a	304081.0000000000	Tibial - Stimulation
30.7597000000	0.0002000000	stimulus	n/a	307597.0000000000	Median - Stimulation
31.1324000000	0.0002000000	stimulus	n/a	311324.0000000000	Tibial - Stimulation
31.4709000000	0.0002000000	stimulus	n/a	314709.0000000000	Median - Stimulation
31.8569000000	0.0002000000	stimulus	n/a	318569.0000000000	Tibial - Stimulation
32.2540000000	0.0002000000	stimulus	n/a	322540.0000000000	Median - Stimulation
32.6751000000	0.0002000000	stimulus	n/a	326751.0000000000	Tibial - Stimulation
33.0360000000	0.0002000000	stimulus	n/a	330360.0000000000	Median - Stimulation
33.4422000000	0.0002000000	stimulus	n/a	334422.0000000000	Tibial - Stimulation
33.8546000000	0.0002000000	stimulus	n/a	338546.0000000000	Median - Stimulation
34.2274000000	0.0002000000	stimulus	n/a	342274.0000000000	Tibial - Stimulation
34.5926000000	0.0002000000	stimulus	n/a	345926.0000000000	Median - Stimulation
34.9559000000	0.0002000000	stimulus	n/a	349559.0000000000	Tibial - Stimulation
35.3178000000	0.0002000000	stimulus	n/a	353178.0000000000	Median - Stimulation
35.6909000000	0.0002000000	stimulus	n/a	356909.0000000000	Tibial - Stimulation
36.0613000000	0.0002000000	stimulus	n/a	360613.0000000000	Median - Stimulation
36.4658000000	0.0002000000	stimulus	n/a	364658.0000000000	Tibial - Stimulation
36.8979000000	0.0002000000	stimulus	n/a	368979.0000000000	Median - Stimulation
37.3187000000	0.0002000000	stimulus	n/a	373187.0000000000	Tibial - Stimulation
37.7339000000	0.0002000000	stimulus	n/a	377339.0000000000	Median - Stimulation
