onset	duration	trial_type	response_time	sample	value
4.8041000000	0.0002000000	stimulus	n/a	48041.0000000000	Tibial - Stimulation
5.5353000000	0.0002000000	stimulus	n/a	55353.0000000000	Tibial - Stimulation
6.2773000000	0.0002000000	stimulus	n/a	62773.0000000000	Tibial - Stimulation
7.0917000000	0.0002000000	stimulus	n/a	70917.0000000000	Tibial - Stimulation
7.8709000000	0.0002000000	stimulus	n/a	78709.0000000000	Tibial - Stimulation
8.6071000000	0.0002000000	stimulus	n/a	86071.0000000000	Tibial - Stimulation
9.4012000000	0.0002000000	stimulus	n/a	94012.0000000000	Tibial - Stimulation
10.1665000000	0.0002000000	stimulus	n/a	101665.0000000000	Tibial - Stimulation
10.9586000000	0.0002000000	stimulus	n/a	109586.0000000000	Tibial - Stimulation
11.7706000000	0.0002000000	stimulus	n/a	117706.0000000000	Tibial - Stimulation
12.4886000000	0.0002000000	stimulus	n/a	124886.0000000000	Tibial - Stimulation
13.2868000000	0.0002000000	stimulus	n/a	132868.0000000000	Tibial - Stimulation
14.0588000000	0.0002000000	stimulus	n/a	140588.0000000000	Tibial - Stimulation
14.8298000000	0.0002000000	stimulus	n/a	148298.0000000000	Tibial - Stimulation
15.5889000000	0.0002000000	stimulus	n/a	155889.0000000000	Tibial - Stimulation
16.3798000000	0.0002000000	stimulus	n/a	163798.0000000000	Tibial - Stimulation
17.1358000000	0.0002000000	stimulus	n/a	171358.0000000000	Tibial - Stimulation
17.8708000000	0.0002000000	stimulus	n/a	178708.0000000000	Tibial - Stimulation
18.6529000000	0.0002000000	stimulus	n/a	186529.0000000000	Tibial - Stimulation
19.3730000000	0.0002000000	stimulus	n/a	193730.0000000000	Tibial - Stimulation
20.0949000000	0.0002000000	stimulus	n/a	200949.0000000000	Tibial - Stimulation
20.8800000000	0.0002000000	stimulus	n/a	208800.0000000000	Tibial - Stimulation
21.6012000000	0.0002000000	stimulus	n/a	216012.0000000000	Tibial - Stimulation
22.4132000000	0.0002000000	stimulus	n/a	224132.0000000000	Tibial - Stimulation
23.2053000000	0.0002000000	stimulus	n/a	232053.0000000000	Tibial - Stimulation
23.9544000000	0.0002000000	stimulus	n/a	239544.0000000000	Tibial - Stimulation
24.7055000000	0.0002000000	stimulus	n/a	247055.0000000000	Tibial - Stimulation
25.4426000000	0.0002000000	stimulus	n/a	254426.0000000000	Tibial - Stimulation
26.2008000000	0.0002000000	stimulus	n/a	262008.0000000000	Tibial - Stimulation
26.9457000000	0.0002000000	stimulus	n/a	269457.0000000000	Tibial - Stimulation
27.7098000000	0.0002000000	stimulus	n/a	277098.0000000000	Tibial - Stimulation
28.4648000000	0.0002000000	stimulus	n/a	284648.0000000000	Tibial - Stimulation
29.1838000000	0.0002000000	stimulus	n/a	291838.0000000000	Tibial - Stimulation
29.9992000000	0.0002000000	stimulus	n/a	299992.0000000000	Tibial - Stimulation
30.7443000000	0.0002000000	stimulus	n/a	307443.0000000000	Tibial - Stimulation
31.5133000000	0.0002000000	stimulus	n/a	315133.0000000000	Tibial - Stimulation
32.3243000000	0.0002000000	stimulus	n/a	323243.0000000000	Tibial - Stimulation
33.1309000000	0.0002000000	stimulus	n/a	331309.0000000000	Tibial - Stimulation
33.9330000000	0.0002000000	stimulus	n/a	339330.0000000000	Tibial - Stimulation
34.7000000000	0.0002000000	stimulus	n/a	347000.0000000000	Tibial - Stimulation
35.4711000000	0.0002000000	stimulus	n/a	354711.0000000000	Tibial - Stimulation
36.2171000000	0.0002000000	stimulus	n/a	362171.0000000000	Tibial - Stimulation
36.9324000000	0.0002000000	stimulus	n/a	369324.0000000000	Tibial - Stimulation
37.7414000000	0.0002000000	stimulus	n/a	377414.0000000000	Tibial - Stimulation
38.5305000000	0.0002000000	stimulus	n/a	385305.0000000000	Tibial - Stimulation
39.2526000000	0.0002000000	stimulus	n/a	392526.0000000000	Tibial - Stimulation
40.0467000000	0.0002000000	stimulus	n/a	400467.0000000000	Tibial - Stimulation
40.8298000000	0.0002000000	stimulus	n/a	408298.0000000000	Tibial - Stimulation
41.5749000000	0.0002000000	stimulus	n/a	415749.0000000000	Tibial - Stimulation
42.3719000000	0.0002000000	stimulus	n/a	423719.0000000000	Tibial - Stimulation
43.1110000000	0.0002000000	stimulus	n/a	431110.0000000000	Tibial - Stimulation
43.9120000000	0.0002000000	stimulus	n/a	439120.0000000000	Tibial - Stimulation
44.7191000000	0.0002000000	stimulus	n/a	447191.0000000000	Tibial - Stimulation
45.5341000000	0.0002000000	stimulus	n/a	455341.0000000000	Tibial - Stimulation
46.2794000000	0.0002000000	stimulus	n/a	462794.0000000000	Tibial - Stimulation
47.0643000000	0.0002000000	stimulus	n/a	470643.0000000000	Tibial - Stimulation
47.8284000000	0.0002000000	stimulus	n/a	478284.0000000000	Tibial - Stimulation
48.5953000000	0.0002000000	stimulus	n/a	485953.0000000000	Tibial - Stimulation
49.3273000000	0.0002000000	stimulus	n/a	493273.0000000000	Tibial - Stimulation
50.0814000000	0.0002000000	stimulus	n/a	500814.0000000000	Tibial - Stimulation
50.8075000000	0.0002000000	stimulus	n/a	508075.0000000000	Tibial - Stimulation
51.5817000000	0.0002000000	stimulus	n/a	515817.0000000000	Tibial - Stimulation
52.3338000000	0.0002000000	stimulus	n/a	523338.0000000000	Tibial - Stimulation
53.1258000000	0.0002000000	stimulus	n/a	531258.0000000000	Tibial - Stimulation
53.8719000000	0.0002000000	stimulus	n/a	538719.0000000000	Tibial - Stimulation
54.6400000000	0.0002000000	stimulus	n/a	546400.0000000000	Tibial - Stimulation
55.3950000000	0.0002000000	stimulus	n/a	553950.0000000000	Tibial - Stimulation
56.1700000000	0.0002000000	stimulus	n/a	561700.0000000000	Tibial - Stimulation
56.8919000000	0.0002000000	stimulus	n/a	568919.0000000000	Tibial - Stimulation
57.6480000000	0.0002000000	stimulus	n/a	576480.0000000000	Tibial - Stimulation
58.4061000000	0.0002000000	stimulus	n/a	584061.0000000000	Tibial - Stimulation
59.1411000000	0.0002000000	stimulus	n/a	591411.0000000000	Tibial - Stimulation
